phosphosite_ID,Ratio M/L normalized,Ratio M/L normalized___1,Ratio M/L normalized___2,Ratio M/L normalized___3,Ratio M/L normalized pP1,Ratio M/L normalized pP1___1,Ratio M/L normalized pP1___2,Ratio M/L normalized pP1___3,Ratio M/L normalized pP2,Ratio M/L normalized pP2___1,Ratio M/L normalized pP2___2,Ratio M/L normalized pP2___3,Ratio M/L normalized pP3,Ratio M/L normalized pP3___1,Ratio M/L normalized pP3___2,Ratio M/L normalized pP3___3,Ratio H/L normalized,Ratio H/L normalized___1,Ratio H/L normalized___2,Ratio H/L normalized___3,Ratio H/L normalized pP1,Ratio H/L normalized pP1___1,Ratio H/L normalized pP1___2,Ratio H/L normalized pP1___3,Ratio H/L normalized pP2,Ratio H/L normalized pP2___1,Ratio H/L normalized pP2___2,Ratio H/L normalized pP2___3,Ratio H/L normalized pP3,Ratio H/L normalized pP3___1,Ratio H/L normalized pP3___2,Ratio H/L normalized pP3___3,Ratio H/M normalized,Ratio H/M normalized___1,Ratio H/M normalized___2,Ratio H/M normalized___3,Ratio H/M normalized pP1,Ratio H/M normalized pP1___1,Ratio H/M normalized pP1___2,Ratio H/M normalized pP1___3,Ratio H/M normalized pP2,Ratio H/M normalized pP2___1,Ratio H/M normalized pP2___2,Ratio H/M normalized pP2___3,Ratio H/M normalized pP3,Ratio H/M normalized pP3___1,Ratio H/M normalized pP3___2,Ratio H/M normalized pP3___3
CWC25_S(217),-0.5460136704408111,-0.5460136704408111,,,-0.5460136704408111,-0.5460136704408111,,,-0.2433524153074381,-0.2433524153074381,,,-0.23590867050669173,-0.23590867050669173,,,-0.08207183669288343,-0.08207183669288343,,,-0.08207183669288343,-0.08207183669288343,,,-0.2703645746781415,-0.2703645746781415,,,0.02389404265570102,0.02389404265570102,,,0.48676585097189995,0.48676585097189995,,,0.48676585097189995,0.48676585097189995,,,-0.05539639036769599,-0.05539639036769599,,,0.2877086862454172,0.2877086862454172,,
CWC25_S(218),-0.08355392955598819,-0.08355392955598819,,,-0.29845981438345703,-0.29845981438345703,,,-0.08355392955598819,-0.08355392955598819,,,2.1653974601227786,2.1653974601227786,,,0.16053300876090848,0.16053300876090848,,,0.23130951607250091,0.23130951607250091,,,0.16053300876090848,0.16053300876090848,,,-0.041016309368193775,-0.041016309368193775,,,0.2819059238971919,0.2819059238971919,,,0.5568953190608064,0.5568953190608064,,,0.2819059238971919,0.2819059238971919,,,-1.802990165355797,-1.802990165355797,,
PPP4R2_S(159),-0.04811385030032592,-0.04811385030032592,,,-0.19986836179860765,-0.19986836179860765,,,0.3743996367614405,0.3743996367614405,,,-0.04811385030032592,-0.04811385030032592,,,0.07997537672059589,0.07997537672059589,,,-0.32207237160540747,-0.32207237160540747,,,0.07997537672059589,0.07997537672059589,,,0.23167816179851056,0.23167816179851056,,,0.018349309878891815,0.018349309878891815,,,0.018349309878891815,0.018349309878891815,,,-0.24766244258246176,-0.24766244258246176,,,0.2326607567902751,0.2326607567902751,,
FAM53C_S(234),0.08596845386216505,0.08596845386216505,,,,,,,-0.7606019584334444,-0.7606019584334444,,,0.9325903649085177,0.9325903649085177,,,-0.2871841455626282,-0.2871841455626282,,,,,,,-0.5960778952602044,-0.5960778952602044,,,0.02176397429165667,0.02176397429165667,,,-0.18429342300398968,-0.18429342300398968,,,,,,,0.24659050290518097,0.24659050290518097,,,-0.6151544430242196,-0.6151544430242196,,
MAP3K20_S(691),2.4557546221861903,2.4557546221861903,,,2.3441467477333306,2.3441467477333306,,,2.4557546221861903,2.4557546221861903,,,,,,,0.04362447674703463,0.04362447674703463,,,0.014640946881753174,0.014640946881753174,,,-0.05757182436155214,-0.05757182436155214,,,,,,,-2.5580916359964108,-2.5580916359964108,,,-2.3570489524372,-2.3570489524372,,,-2.5580916359964108,-2.5580916359964108,,,,,,
MAP3K20_S(637),-0.3239854014999737,-0.3239854014999737,,,-0.3597122536126186,-0.3597122536126186,,,-0.3265883050287,-0.3265883050287,,,0.16092018818110318,0.16092018818110318,,,0.1527675192617688,0.1527675192617688,,,0.23290630100683052,0.23290630100683052,,,-0.25047431344200327,-0.25047431344200327,,,0.05547333589843156,0.05547333589843156,,,0.6095658678618131,0.6095658678618131,,,0.6975959177064015,0.6975959177064015,,,0.07587486697512764,0.07587486697512764,,,-0.06404246685234706,-0.06404246685234706,,
MAP3K20_S(727),-0.5893332673423479,-0.5893332673423479,,,-0.6876601083680388,-0.6876601083680388,,,-0.09588204145414125,-0.09588204145414125,,,-0.33753925934874485,-0.33753925934874485,,,0.029417546835091738,0.029417546835091738,,,0.029417546835091738,0.029417546835091738,,,0.1579491537836943,0.1579491537836943,,,-0.34728865721424435,-0.34728865721424435,,,0.670477804144288,0.670477804144288,,,0.7267440424930007,0.7267440424930007,,,0.21735481368243667,0.21735481368243667,,,-0.1839983832863611,-0.1839983832863611,,
GTSE1_S(536),0.21288056634438476,0.21288056634438476,,,-0.6616383434591411,-0.6616383434591411,,,1.1417597473138994,1.1417597473138994,,,0.21288056634438476,0.21288056634438476,,,-0.11786565144578247,-0.11786565144578247,,,-0.7571353482673464,-0.7571353482673464,,,-0.11786565144578247,-0.11786565144578247,,,0.7848389675577366,0.7848389675577366,,,-0.061691622069013415,-0.061691622069013415,,,-0.061691622069013415,-0.061691622069013415,,,-1.2561490095254926,-1.2561490095254926,,,0.6300326338937671,0.6300326338937671,,
C9orf78_S(261),-0.15963748134156258,-0.15963748134156258,,,-0.9614795348249314,-0.9614795348249314,,,-0.06822618647383726,-0.06822618647383726,,,-0.002295710689044952,-0.002295710689044952,,,-0.09443344402806116,-0.09443344402806116,,,-0.16354259087877646,-0.16354259087877646,,,-0.10461981650216882,-0.10461981650216882,,,0.17069423368708325,0.17069423368708325,,,0.2076430126865326,0.2076430126865326,,,0.5100504556011388,0.5100504556011388,,,-0.18353955251074344,-0.18353955251074344,,,0.1578198394788626,0.1578198394788626,,
IGF2BP1_S(181),-0.006216964749993274,-0.006216964749993274,,,0.07683269555739859,0.07683269555739859,,,-0.16899836752781974,-0.16899836752781974,,,-0.07433471793370139,-0.07433471793370139,,,-0.04279856975223034,-0.04279856975223034,,,0.05088474002509346,0.05088474002509346,,,-0.18476889172116168,-0.18476889172116168,,,-0.2733257009313939,-0.2733257009313939,,,-0.0388360367123151,-0.0388360367123151,,,0.08719124956262302,0.08719124956262302,,,0.01006368334469748,0.01006368334469748,,,-0.16697230361538543,-0.16697230361538543,,
MYOF_S(174),0.07052672087668244,0.07052672087668244,,,0.31626161675957576,0.31626161675957576,,,-0.12752580294878768,-0.12752580294878768,,,-0.0012556909903914538,-0.0012556909903914538,,,0.04250426312896344,0.04250426312896344,,,0.0714881055841824,0.0714881055841824,,,0.2953703879534841,0.2953703879534841,,,-0.21031247576536033,-0.21031247576536033,,,-0.09415621888510746,-0.09415621888510746,,,-0.14538191332266984,-0.14538191332266984,,,0.42889276178591573,0.42889276178591573,,,-0.2651018257585579,-0.2651018257585579,,
RAI14_S(318),-0.5034047128210642,-0.5034047128210642,,,-0.2111973752783055,-0.2111973752783055,,,-0.5351435676539127,-0.5351435676539127,,,-0.5034047128210642,-0.5034047128210642,,,0.04921253463256027,0.04921253463256027,,,-0.007289568187480403,-0.007289568187480403,,,-0.02265412623420897,-0.02265412623420897,,,-0.48152528930076194,-0.48152528930076194,,,0.3890160596885093,0.3890160596885093,,,0.3663641829456452,0.3663641829456452,,,0.6328265700343372,0.6328265700343372,,,0.022474346574899225,0.022474346574899225,,
RAI14_S(358),-0.4920379534744524,-0.4920379534744524,,,-0.4920379534744524,-0.4920379534744524,,,,,,,,,,,-1.2566659995238183,-1.2566659995238183,,,-1.2566659995238183,-1.2566659995238183,,,,,,,,,,,-0.25518445693118497,-0.25518445693118497,,,-0.25518445693118497,-0.25518445693118497,,,,,,,,,,
CAMSAP3_S(334),0.6827530612305459,0.6827530612305459,,,0.6827530612305459,0.6827530612305459,,,,,,,,,,,0.22761786861065844,0.22761786861065844,,,0.22761786861065844,0.22761786861065844,,,,,,,,,,,-0.1426081427075134,-0.1426081427075134,,,-0.1426081427075134,-0.1426081427075134,,,,,,,,,,
NHSL3_S(339),-0.34398880435545226,-0.34398880435545226,,,,,,,-0.2595127608532276,-0.2595127608532276,,,-0.6686845988252965,-0.6686845988252965,,,0.5036540351455536,0.5036540351455536,,,,,,,0.5049762556569813,0.5049762556569813,,,-0.7763056187944033,-0.7763056187944033,,,0.6199294241160777,0.6199294241160777,,,,,,,0.6721990191157661,0.6721990191157661,,,0.0001442622910945383,0.0001442622910945383,,
NHSL3_S(342),-0.335244120166776,-0.335244120166776,,,-0.356716385223894,-0.356716385223894,,,-0.7128587175437711,-0.7128587175437711,,,0.37729036453677733,0.37729036453677733,,,0.1886541178367291,0.1886541178367291,,,0.3945141419559588,0.3945141419559588,,,-0.4938043077351864,-0.4938043077351864,,,0.20426594528956027,0.20426594528956027,,,0.2808375686117713,0.2808375686117713,,,0.8190141224897235,0.8190141224897235,,,0.2822618665876496,0.2822618665876496,,,-0.24011128429566458,-0.24011128429566458,,
NHSL3_S(545),-0.08799403114040555,-0.08799403114040555,,,-0.8306650211650285,-0.8306650211650285,,,0.039138393906958314,0.039138393906958314,,,0.2379307695958008,0.2379307695958008,,,-0.38309657249329954,-0.38309657249329954,,,-0.3505776795747393,-0.3505776795747393,,,-0.5086702159715218,-0.5086702159715218,,,0.3889058840390692,0.3889058840390692,,,0.25652762689220954,0.25652762689220954,,,0.6421932470485961,0.6421932470485961,,,-0.4830771487217134,-0.4830771487217134,,,0.25652762689220954,0.25652762689220954,,
NHSL3_S(929),0.28000607830130464,0.28000607830130464,,,0.2946648560912417,0.2946648560912417,,,-0.7384330802229873,-0.7384330802229873,,,0.28000607830130464,0.28000607830130464,,,0.5231604546167568,0.5231604546167568,,,0.6944790789624686,0.6944790789624686,,,-0.4117327067004573,-0.4117327067004573,,,-0.2685908118384377,-0.2685908118384377,,,0.3788445144695026,0.3788445144695026,,,0.3788445144695026,0.3788445144695026,,,0.4100154030570231,0.4100154030570231,,,-0.5146350039421869,-0.5146350039421869,,
NYAP2_S(413),-0.019433562056919332,-0.019433562056919332,,,0.06598582949858534,0.06598582949858534,,,0.7614554928227204,0.7614554928227204,,,-0.19002587396764084,-0.19002587396764084,,,0.20689323612177143,0.20689323612177143,,,-0.5964704890813917,-0.5964704890813917,,,0.31103803002230457,0.31103803002230457,,,0.20689323612177143,0.20689323612177143,,,-0.06371070535134438,-0.06371070535134438,,,-0.82316662921551,-0.82316662921551,,,-0.395624983025968,-0.395624983025968,,,0.3289513239120089,0.3289513239120089,,
SLAIN2_S(456),0.26567692517216907,0.26567692517216907,,,-0.3582505282645083,-0.3582505282645083,,,0.8895514187040189,0.8895514187040189,,,,,,,-0.17742483539481566,-0.17742483539481566,,,-0.845779746141709,-0.845779746141709,,,0.490878146326293,0.490878146326293,,,,,,,-0.3733272473940066,-0.3733272473940066,,,-0.41250058783466437,-0.41250058783466437,,,-0.3341524787444493,-0.3341524787444493,,,,,,
CTTNBP2NL_S(563),-0.25516723863701674,-0.25516723863701674,,,0.8202402437348527,0.8202402437348527,,,-0.6936677565500636,-0.6936677565500636,,,-1.0156366865291715,-1.0156366865291715,,,0.4508021528798187,0.4508021528798187,,,0.4508021528798187,0.4508021528798187,,,0.8696345558133933,0.8696345558133933,,,-0.7537013732210237,-0.7537013732210237,,,0.3160298585195769,0.3160298585195769,,,-0.29297003321647946,-0.29297003321647946,,,1.6934981087222454,1.6934981087222454,,,0.3160298585195769,0.3160298585195769,,
HEATR5B_S(1737),-0.24343780663636247,-0.24343780663636247,,,-0.24343780663636247,-0.24343780663636247,,,0.3092926230575205,0.3092926230575205,,,-0.7192574346012022,-0.7192574346012022,,,-0.2531885042150572,-0.2531885042150572,,,-0.38877095219662905,-0.38877095219662905,,,0.5020250215176955,0.5020250215176955,,,-0.2727155602548019,-0.2727155602548019,,,0.14339341869318775,0.14339341869318775,,,-0.23791486974137113,-0.23791486974137113,,,0.14339341869318775,0.14339341869318775,,,0.518434423771075,0.518434423771075,,
ANKIB1_S(737),0.3535491357220443,0.3535491357220443,,,0.42416964880263797,0.42416964880263797,,,,,,,0.07436842178155338,0.07436842178155338,,,-0.046727310029363193,-0.046727310029363193,,,0.08936255282773453,0.08936255282773453,,,,,,,-0.3804085711053144,-0.3804085711053144,,,-0.38867651087709043,-0.38867651087709043,,,-0.28380802028825775,-0.28380802028825775,,,,,,,-0.5333676599044749,-0.5333676599044749,,
MBD2_S(407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TFIP11_S(210),0.25459404303314104,0.25459404303314104,,,0.135140816394815,0.135140816394815,,,0.23523688908981516,0.23523688908981516,,,0.27381424458703657,0.27381424458703657,,,-0.03848038650938271,-0.03848038650938271,,,-0.02340173917240391,-0.02340173917240391,,,-0.12806175163878195,-0.12806175163878195,,,-0.015957573902976245,-0.015957573902976245,,,-0.2991519459783007,-0.2991519459783007,,,-0.06460060148478092,-0.06460060148478092,,,-0.05694136110960226,-0.05694136110960226,,,-0.3560884117993482,-0.3560884117993482,,
XPR1_S(666),-0.28217554551236307,-0.28217554551236307,,,-0.28217554551236307,-0.28217554551236307,,,,,,,,,,,0.40882053452885037,0.40882053452885037,,,0.40882053452885037,0.40882053452885037,,,,,,,,,,,0.6965280456806738,0.6965280456806738,,,0.6965280456806738,0.6965280456806738,,,,,,,,,,
GNG12_S(7),-0.005304430394523822,-0.005304430394523822,,,,,,,-0.5024438360799532,-0.5024438360799532,,,0.4918017995940512,0.4918017995940512,,,-0.4930325306585584,-0.4930325306585584,,,,,,,-0.4713686742645906,-0.4713686742645906,,,-0.5146968377046905,-0.5146968377046905,,,-0.47507377423973635,-0.47507377423973635,,,,,,,0.10849100259224341,0.10849100259224341,,,-1.058563109317513,-1.058563109317513,,
SPAST_S(268),-0.15656279578291804,-0.15656279578291804,,,-0.34239657706367105,-0.34239657706367105,,,-0.17000435185171758,-0.17000435185171758,,,0.5876530210923215,0.5876530210923215,,,-0.21588134557453206,-0.21588134557453206,,,0.5339619653451514,0.5339619653451514,,,-0.6479873049296713,-0.6479873049296713,,,0.070389327891398,0.070389327891398,,,-0.3692963278053938,-0.3692963278053938,,,1.0038900274333717,1.0038900274333717,,,-0.3333524663504615,-0.3333524663504615,,,-0.4480952146019456,-0.4480952146019456,,
CTNNAL1_S(538),-0.4346757922729316,-0.4346757922729316,,,-0.4346757922729316,-0.4346757922729316,,,0.022048165180173156,0.022048165180173156,,,-0.8140827234473328,-0.8140827234473328,,,-0.18691865353620132,-0.18691865353620132,,,-0.2820001205314941,-0.2820001205314941,,,0.3321636879545308,0.3321636879545308,,,-0.2103792417015719,-0.2103792417015719,,,0.14626419486652553,0.14626419486652553,,,0.019915367707685924,0.019915367707685924,,,0.2360945786378778,0.2360945786378778,,,0.7232527345010678,0.7232527345010678,,
DBF4_S(359),0.06612364246529363,0.06612364246529363,,,0.18345475417494217,0.18345475417494217,,,0.23401073310840065,0.23401073310840065,,,-0.29734245660908926,-0.29734245660908926,,,-0.07862460796922435,-0.07862460796922435,,,-0.3697063696775366,-0.3697063696775366,,,0.5579736764276149,0.5579736764276149,,,-0.13155027962309068,-0.13155027962309068,,,0.25652762689220954,0.25652762689220954,,,-0.4970787933704858,-0.4970787933704858,,,0.3453963753912677,0.3453963753912677,,,0.20826752896869236,0.20826752896869236,,
ZMYM2_S(838),-0.012111627982963422,-0.012111627982963422,,,0.267835392097615,0.267835392097615,,,-0.101520744281231,-0.101520744281231,,,0.002738519806928803,0.002738519806928803,,,0.044184257544003826,0.044184257544003826,,,0.1257833316273236,0.1257833316273236,,,0.06115406320710068,0.06115406320710068,,,-0.32847110469676194,-0.32847110469676194,,,0.0922074380970889,0.0922074380970889,,,0.0922074380970889,0.0922074380970889,,,0.16272565284620308,0.16272565284620308,,,-0.2519338447286041,-0.2519338447286041,,
STK17A_S(28),-0.40805255579897204,-0.40805255579897204,,,-0.4518001446871487,-0.4518001446871487,,,-0.12862944381854494,-0.12862944381854494,,,-0.40805255579897204,-0.40805255579897204,,,-0.35330276897190377,-0.35330276897190377,,,-0.28228081074060973,-0.28228081074060973,,,-0.35330276897190377,-0.35330276897190377,,,-0.3899614428246667,-0.3899614428246667,,,-0.06895239811456519,-0.06895239811456519,,,0.05769286716834593,0.05769286716834593,,,-0.1096233522051786,-0.1096233522051786,,,-0.06895239811456519,-0.06895239811456519,,
TCF20_S(1335),-0.17240857339733304,-0.17240857339733304,,,0.28912622017512163,0.28912622017512163,,,,,,,-0.18693507625786004,-0.18693507625786004,,,0.007482576331206196,0.007482576331206196,,,0.007482576331206196,0.007482576331206196,,,,,,,-0.01409159242509167,-0.01409159242509167,,,0.1567849075543597,0.1567849075543597,,,-0.33309800995778854,-0.33309800995778854,,,,,,,0.1947174628935997,0.1947174628935997,,
HMGXB4_S(497),0.03590538374212795,0.03590538374212795,,,0.07614859718008292,0.07614859718008292,,,0.22169151351090388,0.22169151351090388,,,-0.3455277964682061,-0.3455277964682061,,,-0.09777974610789553,-0.09777974610789553,,,-0.13788588860135115,-0.13788588860135115,,,-0.05688133135713297,-0.05688133135713297,,,-0.07850273299209688,-0.07850273299209688,,,-0.16794445920358372,-0.16794445920358372,,,-0.2441723807777153,-0.2441723807777153,,,-0.19206811531087536,-0.19206811531087536,,,0.245130531411833,0.245130531411833,,
AFF4_S(1058),-0.11850765305921244,-0.11850765305921244,,,-0.17943296651554486,-0.17943296651554486,,,-0.6711635357704601,-0.6711635357704601,,,0.05561215668669251,0.05561215668669251,,,-0.3790570650741858,-0.3790570650741858,,,0.3366261657635356,0.3366261657635356,,,-0.4098914577942544,-0.4098914577942544,,,-0.42132208213302813,-0.42132208213302813,,,0.36703551615500873,0.36703551615500873,,,0.5636462694840639,0.5636462694840639,,,0.36703551615500873,0.36703551615500873,,,-0.26557000523399193,-0.26557000523399193,,
AFF4_S(703),-0.14680274522964365,-0.14680274522964365,,,-0.14680274522964365,-0.14680274522964365,,,,,,,,,,,0.5160151470036647,0.5160151470036647,,,0.5160151470036647,0.5160151470036647,,,,,,,,,,,0.6270464593924086,0.6270464593924086,,,0.6270464593924086,0.6270464593924086,,,,,,,,,,
AFF4_S(694),0.024177814301165258,0.024177814301165258,,,0.06253621989538932,0.06253621989538932,,,-0.4383268274474271,-0.4383268274474271,,,0.06818925877896807,0.06818925877896807,,,0.09071795976779981,0.09071795976779981,,,0.6492015588878607,0.6492015588878607,,,0.09071795976779981,0.09071795976779981,,,-0.2984420717849523,-0.2984420717849523,,,0.415217824888839,0.415217824888839,,,0.5042644413492393,0.5042644413492393,,,0.6140030448649044,0.6140030448649044,,,-0.3248705847136784,-0.3248705847136784,,
AFF4_S(1043),-0.4156339365012639,-0.4156339365012639,,,,,,,-0.6113585718533163,-0.6113585718533163,,,-0.2199251193222228,-0.2199251193222228,,,-0.5607279387882764,-0.5607279387882764,,,,,,,-0.4162306204040178,-0.4162306204040178,,,-0.7052410530562571,-0.7052410530562571,,,-0.05307454820506805,-0.05307454820506805,,,,,,,0.2732174731034955,0.2732174731034955,,,-0.3794135895481224,-0.3794135895481224,,
AFF4_S(836),-0.18128030173252033,-0.18128030173252033,,,-0.18966384258785174,-0.18966384258785174,,,-0.08748808863447023,-0.08748808863447023,,,-0.23528018213217405,-0.23528018213217405,,,-0.20887775498386915,-0.20887775498386915,,,-0.20887775498386915,-0.20887775498386915,,,0.27655621838606215,0.27655621838606215,,,-0.4542688057382516,-0.4542688057382516,,,0.09356017616233782,0.09356017616233782,,,0.09356017616233782,0.09356017616233782,,,0.42083269180157623,0.42083269180157623,,,-0.1743608877927299,-0.1743608877927299,,
BAIAP2L1_S(414),-0.0483972859755116,-0.0483972859755116,,,-0.4855191626076242,-0.4855191626076242,,,0.042224073762984905,0.042224073762984905,,,0.542802827427389,0.542802827427389,,,-0.04948679394369195,-0.04948679394369195,,,-0.04948679394369195,-0.04948679394369195,,,-0.6593579790592167,-0.6593579790592167,,,0.4428638966850959,0.4428638966850959,,,-0.103797913821516,-0.103797913821516,,,0.447737871053567,0.447737871053567,,,-0.6102790153259667,-0.6102790153259667,,,-0.10993470395735865,-0.10993470395735865,,
BAIAP2L1_S(331),-0.20684489799153566,-0.20684489799153566,,,-0.4063307113362082,-0.4063307113362082,,,-0.14849679977485766,-0.14849679977485766,,,0.4718637684076483,0.4718637684076483,,,0.2379307695958008,0.2379307695958008,,,0.2379307695958008,0.2379307695958008,,,-0.498586333124219,-0.498586333124219,,,0.28249911293597063,0.28249911293597063,,,0.21362723851194745,0.21362723851194745,,,0.7451082261257355,0.7451082261257355,,,-0.378231767560922,-0.378231767560922,,,-0.1091408897415535,-0.1091408897415535,,
EVL_S(349),-0.10005101381032824,-0.10005101381032824,,,-0.07422839338322791,-0.07422839338322791,,,-0.12588766533444418,-0.12588766533444418,,,-0.32792773719348767,-0.32792773719348767,,,-0.6969382217888913,-0.6969382217888913,,,-0.9938384415742759,-0.9938384415742759,,,-0.40001576848438475,-0.40001576848438475,,,-0.010628435853429602,-0.010628435853429602,,,-0.44010688216179594,-0.44010688216179594,,,-0.6575590362208253,-0.6575590362208253,,,-0.22264972489565574,-0.22264972489565574,,,0.561497221019815,0.561497221019815,,
BAZ1B_S(1468),-0.025456003671853824,-0.025456003671853824,,,-0.26702753597838186,-0.26702753597838186,,,0.1801478611584286,0.1801478611584286,,,0.05575096411845322,0.05575096411845322,,,-0.28203520382124075,-0.28203520382124075,,,-0.5007281168309117,-0.5007281168309117,,,-0.13346386780982655,-0.13346386780982655,,,0.07546417426251252,0.07546417426251252,,,-0.2029205974465584,-0.2029205974465584,,,-0.21051278284421657,-0.21051278284421657,,,-0.31297515546042726,-0.31297515546042726,,,0.040822310107341116,0.040822310107341116,,
BAZ1B_S(1342),-0.5004627710815371,-0.5004627710815371,,,-0.5004627710815371,-0.5004627710815371,,,,,,,,,,,-0.6008836065552009,-0.6008836065552009,,,-0.6008836065552009,-0.6008836065552009,,,,,,,,,,,0.14847861593196765,0.14847861593196765,,,0.14847861593196765,0.14847861593196765,,,,,,,,,,
BAZ1B_S(330),-1.0184980190061517,-1.0184980190061517,,,-1.0184980190061517,-1.0184980190061517,,,,,,,,,,,-1.218094788583887,-1.218094788583887,,,-1.218094788583887,-1.218094788583887,,,,,,,,,,,-0.10640480212165201,-0.10640480212165201,,,-0.10640480212165201,-0.10640480212165201,,,,,,,,,,
CDC23_S(588),0.6146627349365761,0.6146627349365761,,,-1.1125371174199346,-1.1125371174199346,,,1.3087103511680773,1.3087103511680773,,,-0.0052465111877759854,-0.0052465111877759854,,,0.10902617649836696,0.10902617649836696,,,-1.128314031696412,-1.128314031696412,,,0.12512206056982392,0.12512206056982392,,,1.2369517585880805,1.2369517585880805,,,-0.5009526782821999,-0.5009526782821999,,,0.19912264201360064,0.19912264201360064,,,-1.1602016164930806,-1.1602016164930806,,,1.277746757355166,1.277746757355166,,
ANAPC2_S(218),-0.07556561515977964,-0.07556561515977964,,,-0.07556561515977964,-0.07556561515977964,,,,,,,,,,,-0.8765986640280861,-0.8765986640280861,,,-0.8765986640280861,-0.8765986640280861,,,,,,,,,,,-0.7406250588847206,-0.7406250588847206,,,-0.7406250588847206,-0.7406250588847206,,,,,,,,,,
CCNL1_S(352),-0.3235339865633168,-0.3235339865633168,,,-0.11591009086646675,-0.11591009086646675,,,-0.47090870453619604,-0.47090870453619604,,,-0.3928377885119676,-0.3928377885119676,,,-0.03131201287763093,-0.03131201287763093,,,-0.005782352594006111,-0.005782352594006111,,,-0.12702156246451124,-0.12702156246451124,,,-0.5968631897663713,-0.5968631897663713,,,0.24865627000440324,0.24865627000440324,,,0.24865627000440324,0.24865627000440324,,,0.5261689953446452,0.5261689953446452,,,-0.03636311961171564,-0.03636311961171564,,
TASOR_S(927),-0.18613058266397137,-0.18613058266397137,,,-0.18613058266397137,-0.18613058266397137,,,,,,,,,,,-0.06898266486740669,-0.06898266486740669,,,-0.06898266486740669,-0.06898266486740669,,,,,,,,,,,0.2047667506546134,0.2047667506546134,,,0.2047667506546134,0.2047667506546134,,,,,,,,,,
AKAP11_S(1242),-0.6249772553428209,-0.6249772553428209,,,,,,,,,,,-0.6249772553428209,-0.6249772553428209,,,-0.33244389952641235,-0.33244389952641235,,,,,,,,,,,-0.33244389952641235,-0.33244389952641235,,,0.3482324192392708,0.3482324192392708,,,,,,,,,,,0.3482324192392708,0.3482324192392708,,
APPL1_S(401),0.3832757397635044,0.3832757397635044,,,0.3832757397635044,0.3832757397635044,,,0.05477903151961949,0.05477903151961949,,,0.6072948008192126,0.6072948008192126,,,0.17312743348065618,0.17312743348065618,,,0.23499174124880237,0.23499174124880237,,,-0.07129995579552693,-0.07129995579552693,,,0.3377681709216305,0.3377681709216305,,,-0.21084668979046994,-0.21084668979046994,,,-0.038643381969304655,-0.038643381969304655,,,-0.13774303100637483,-0.13774303100637483,,,-0.28811748996117076,-0.28811748996117076,,
GPATCH8_S(1107),0.0997664862929298,0.0997664862929298,,,0.6541605409956188,0.6541605409956188,,,-0.8008270907422386,-0.8008270907422386,,,0.1397314222437436,0.1397314222437436,,,-0.011777049522666526,-0.011777049522666526,,,0.9587313375678362,0.9587313375678362,,,0.026304324351908496,0.026304324351908496,,,-0.8798338832903986,-0.8798338832903986,,,0.4662355621504047,0.4662355621504047,,,0.3880241758124573,0.3880241758124573,,,0.8793136763108874,0.8793136763108874,,,-1.0361412086342499,-1.0361412086342499,,
GPATCH8_S(1035),0.02772025835592744,0.02772025835592744,,,-0.22300329154707701,-0.22300329154707701,,,0.4104496554618034,0.4104496554618034,,,0.02772025835592744,0.02772025835592744,,,0.09841955776554452,0.09841955776554452,,,-0.07020900228140264,-0.07020900228140264,,,0.053945424962785246,0.053945424962785246,,,0.127501219215837,0.127501219215837,,,0.034779158048019,0.034779158048019,,,0.22082521579787243,0.22082521579787243,,,-0.3362273041848373,-0.3362273041848373,,,0.034779158048019,0.034779158048019,,
RCOR1_S(260),0.029700234215419886,0.029700234215419886,,,0.029700234215419886,0.029700234215419886,,,-0.247748089405576,-0.247748089405576,,,0.2932527564278797,0.2932527564278797,,,-0.08169010064406326,-0.08169010064406326,,,0.19924830684020237,0.19924830684020237,,,-0.34699503113321667,-0.34699503113321667,,,-0.24023056528465025,-0.24023056528465025,,,0.092478087200385,0.092478087200385,,,0.2199583975849177,0.2199583975849177,,,-0.0648872950924233,-0.0648872950924233,,,-0.5211213585516937,-0.5211213585516937,,
PRDM4_S(593),-3.6873719978071877,-3.6873719978071877,,,-3.6873719978071877,-3.6873719978071877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTF3C4_S(611),0.10742005883636484,0.10742005883636484,,,-0.10446470468168946,-0.10446470468168946,,,0.12021921162499426,0.12021921162499426,,,0.13303737874734972,0.13303737874734972,,,-0.07466893182949151,-0.07466893182949151,,,-0.1253997339504212,-0.1253997339504212,,,-0.18550699837906756,-0.18550699837906756,,,0.16658691407044984,0.16658691407044984,,,-0.08505284952042312,-0.08505284952042312,,,-0.018936479274610264,-0.018936479274610264,,,-0.2932351873946494,-0.2932351873946494,,,0.09180136921767433,0.09180136921767433,,
NUP50_S(221),0.36042046610320916,0.36042046610320916,,,-0.12694279080639423,-0.12694279080639423,,,0.4952858293709642,0.4952858293709642,,,0.4120769388326871,0.4120769388326871,,,0.10420244938244294,0.10420244938244294,,,0.1924466937350469,0.1924466937350469,,,-0.16566093183555883,-0.16566093183555883,,,0.1790013990992444,0.1790013990992444,,,-0.011209898102958301,-0.011209898102958301,,,0.2428158840268419,0.2428158840268419,,,-0.551395016655867,-0.551395016655867,,,-0.11376983675458889,-0.11376983675458889,,
