TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
ANO6_S(173) ANO6_S(238) ANO6_S(909),0.6,0.5,4,1,8,0.8,0.0436070882933983,0.1760109850078497
TGIF1_S(137) TGIF1_S(140) TGIF1_S(142) TGIF1_S(286) TGIF1_T(144),1.0,0.5,2,1,8,0.6,0.0150726698870084,0.0082604605086717
SCAF8_S(1259) SCAF8_S(273) SCAF8_S(444) SCAF8_S(447) SCAF8_S(609) SCAF8_S(779) SCAF8_T(609) SCAF8_T(614) SCAF8_T(615) SCAF8_Y(1237),1.0,0.5,2,1,8,1.0,0.0207889230664223,0.0545303650065369
CDC42EP2_S(109) CDC42EP2_S(141),1.0,0.5,3,1,6,1.0,0.0318042892956617,0.4206596347971302
TTC3_C(429) TTC3_S(1009) TTC3_S(1244) TTC3_S(1278) TTC3_S(1819) TTC3_S(1927) TTC3_S(1935) TTC3_S(2006) TTC3_S(429) TTC3_S(456),0.6,0.5,3,10,8,1.0,0.018561944203147,0.2267510118085286
LETM1_S(142) LETM1_S(190) LETM1_S(435) LETM1_S(605) LETM1_T(609) LETM1_Y(141),0.6,0.5,1,1,6,0.6,0.0102837437995035,-0.0072384210797152
MYOZ2_S(116) MYOZ2_T(107) MYOZ2_T(111),0.8,0.5,4,1,8,1.0,0.0413981996934421,0.5372595486908817
KLF4_S(186) KLF4_S(204) KLF4_S(232) KLF4_S(234) KLF4_S(236) KLF4_S(244) KLF4_S(252) KLF4_S(254) KLF4_T(266) KLF4_T(314),1.0,0.5,1,10,6,0.8,0.0168754435855511,0.114545786644361
USP22_S(146) USP22_S(225) USP22_S(237) USP22_S(366) USP22_T(147) USP22_T(151),0.6,0.5,3,1,8,1.0,0.0187009438657961,0.3287820465261368
EFR3A_S(220) EFR3A_S(237) EFR3A_S(247) EFR3A_S(449) EFR3A_S(650) EFR3A_S(694) EFR3A_T(418) EFR3A_T(688),0.8,0.5,4,1,8,1.0,0.0387248478242177,0.5458264352787454
ARHGAP5_S(1105) ARHGAP5_S(1115) ARHGAP5_S(1124) ARHGAP5_S(1138) ARHGAP5_S(1144) ARHGAP5_S(1173) ARHGAP5_S(1174) ARHGAP5_S(1176) ARHGAP5_S(1177) ARHGAP5_S(1191) ARHGAP5_S(1195) ARHGAP5_S(1202) ARHGAP5_S(1208) ARHGAP5_S(1218) ARHGAP5_S(51) ARHGAP5_S(54) ARHGAP5_S(540) ARHGAP5_S(590) ARHGAP5_S(683) ARHGAP5_S(765) ARHGAP5_S(9) ARHGAP5_S(951) ARHGAP5_S(96) ARHGAP5_S(968) ARHGAP5_T(1129) ARHGAP5_T(1171) ARHGAP5_T(1182) ARHGAP5_T(1217) ARHGAP5_Y(1109),1.0,0.5,4,1,8,1.0,0.0410372556941632,0.5222107954223614
MCC_S(111) MCC_S(118) MCC_S(120) MCC_S(706) MCC_S(770),0.6,0.5,3,1,8,1.0,0.007046435311082,0.2872816190470788
TRA2B_S(228) TRA2B_S(234) TRA2B_S(260) TRA2B_S(264) TRA2B_S(266) TRA2B_T(103) TRA2B_T(208),0.8,0.5,4,1,8,1.0,0.0357874647756224,0.1918109993910371
SP110_M(244) SP110_S(157) SP110_S(171) SP110_S(175) SP110_S(177) SP110_S(249) SP110_S(41) SP110_S(8) SP110_T(287),1.0,0.5,2,1,8,0.8,0.0113970153041187,0.2749815639666913
ITPRIPL2_S(139) ITPRIPL2_S(78),0.6,0.5,2,1,4,0.8,0.0094289494851954,0.3234825907382633
THUMPD3_S(138) THUMPD3_S(154) THUMPD3_S(215) THUMPD3_S(216) THUMPD3_T(212),1.0,0.5,3,1,8,0.8,0.0180244167889157,0.1535240961484785
CENPL_S(53),0.8,0.5,3,1,2,1.0,0.0136204370652918,0.0398286317115936
NEDD1_S(308) NEDD1_S(316) NEDD1_S(322) NEDD1_S(332) NEDD1_S(339) NEDD1_S(345) NEDD1_S(379) NEDD1_S(384) NEDD1_S(397) NEDD1_S(404) NEDD1_S(411) NEDD1_S(426) NEDD1_S(427) NEDD1_S(430) NEDD1_S(433) NEDD1_S(460) NEDD1_S(467) NEDD1_S(468) NEDD1_S(469) NEDD1_S(475) NEDD1_S(493) NEDD1_S(516) NEDD1_S(518) NEDD1_S(523) NEDD1_S(525) NEDD1_S(532) NEDD1_S(564) NEDD1_S(574) NEDD1_S(581) NEDD1_S(6) NEDD1_T(312) NEDD1_T(426) NEDD1_T(515) NEDD1_T(557),0.8,0.5,4,5,8,1.0,0.0502943781467946,0.4328783635304284
SRBD1_S(179) SRBD1_S(89) SRBD1_S(90) SRBD1_S(964),1.0,0.5,2,10,8,0.8,0.0115588750054156,0.3957452800608487
BCAR1_S(132) BCAR1_S(134) BCAR1_S(137) BCAR1_S(185) BCAR1_S(200) BCAR1_S(21) BCAR1_S(290) BCAR1_S(292) BCAR1_S(355) BCAR1_S(428) BCAR1_S(438) BCAR1_S(474) BCAR1_S(477) BCAR1_S(480) BCAR1_S(639) BCAR1_S(685) BCAR1_T(267) BCAR1_T(269) BCAR1_T(326) BCAR1_Y(128) BCAR1_Y(232) BCAR1_Y(234) BCAR1_Y(247) BCAR1_Y(249) BCAR1_Y(265) BCAR1_Y(267) BCAR1_Y(287) BCAR1_Y(306) BCAR1_Y(325) BCAR1_Y(327) BCAR1_Y(362) BCAR1_Y(372) BCAR1_Y(385) BCAR1_Y(387) BCAR1_Y(408) BCAR1_Y(410) BCAR1_Y(67),1.0,0.5,4,1,8,1.0,0.0408578741955247,0.3969857013213037
TPM1_S(186) TPM1_S(215) TPM1_S(252) TPM1_S(51) TPM1_S(87) TPM1_T(1) TPM1_T(3) TPM1_Y(1) TPM1_Y(221) TPM1_Y(261),1.0,0.5,3,1,4,0.8,0.0294825857394629,0.0413398915793497
PPP1R15B_S(203) PPP1R15B_S(324) PPP1R15B_S(418) PPP1R15B_S(508) PPP1R15B_S(510) PPP1R15B_S(614),1.0,0.5,3,5,8,0.6,0.0269380083479157,0.2732191808204122
SH3KBP1_S(108) SH3KBP1_S(119) SH3KBP1_S(122) SH3KBP1_S(159) SH3KBP1_S(181) SH3KBP1_S(183) SH3KBP1_S(193) SH3KBP1_S(210) SH3KBP1_S(230) SH3KBP1_S(3) SH3KBP1_S(436) SH3KBP1_S(445) SH3KBP1_S(447) SH3KBP1_S(474) SH3KBP1_S(502) SH3KBP1_S(503) SH3KBP1_S(509) SH3KBP1_S(511) SH3KBP1_S(552) SH3KBP1_S(587) SH3KBP1_S(79) SH3KBP1_T(217) SH3KBP1_T(473) SH3KBP1_T(538) SH3KBP1_Y(109),0.8,0.5,4,1,8,1.0,0.0446040214450729,0.6312234298414234
RBBP8_S(10) RBBP8_S(163) RBBP8_S(233) RBBP8_S(3) RBBP8_S(313) RBBP8_S(324) RBBP8_S(327) RBBP8_S(347) RBBP8_S(379) RBBP8_S(549) RBBP8_S(555) RBBP8_S(568) RBBP8_S(593) RBBP8_S(679) RBBP8_S(723) RBBP8_S(789) RBBP8_T(315),0.8,0.5,4,1,8,1.0,0.0356636797060807,0.2512766200789847
BLZF1_S(15) BLZF1_S(284) BLZF1_S(353) BLZF1_S(362) BLZF1_S(49) BLZF1_S(59) BLZF1_S(9) BLZF1_T(13) BLZF1_T(331),0.8,0.5,4,1,8,1.0,0.0210089211556459,0.2339936509129945
CDT1_S(31) CDT1_S(318) CDT1_S(394) CDT1_T(102) CDT1_T(152) CDT1_T(213) CDT1_T(28) CDT1_T(29),1.0,0.5,4,1,4,1.0,0.0415382899001959,0.1064522558084616
ADSL_S(112) ADSL_S(15) ADSL_S(4) ADSL_S(434) ADSL_S(5) ADSL_S(9),1.0,0.5,4,1,8,1.0,0.0372031589457217,0.5772145632670925
GOLPH3_S(42) GOLPH3_S(8) GOLPH3_S(9),0.8,0.5,3,1,8,1.0,0.019321280566677,0.1148612961170458
RETREG3_S(161) RETREG3_S(216) RETREG3_S(223) RETREG3_S(23) RETREG3_S(258) RETREG3_S(26) RETREG3_S(260) RETREG3_S(268) RETREG3_S(304) RETREG3_S(335) RETREG3_S(360) RETREG3_S(435) RETREG3_S(436) RETREG3_S(453) RETREG3_T(10) RETREG3_T(18) RETREG3_T(274) RETREG3_T(307) RETREG3_T(310) RETREG3_T(440),0.8,0.5,4,10,8,1.0,0.045233278165526,0.4057533214997109
ZBTB40_S(159) ZBTB40_S(160) ZBTB40_S(172) ZBTB40_S(187) ZBTB40_S(190) ZBTB40_S(703) ZBTB40_S(877) ZBTB40_T(192) ZBTB40_T(202),1.0,0.5,3,1,6,1.0,0.0197160257661158,0.1999025624203151
LGALS1_S(30) LGALS1_T(71),1.0,0.5,4,5,8,1.0,0.0525611699910779,0.4444457720481873
DUSP9_S(16) DUSP9_S(356) DUSP9_S(58),1.0,0.5,3,1,8,1.0,0.0210449900886609,0.1925226215435553
C2CD2L_S(4) C2CD2L_S(467) C2CD2L_S(468) C2CD2L_S(619) C2CD2L_S(660) C2CD2L_S(661) C2CD2L_S(662) C2CD2L_S(667) C2CD2L_S(677) C2CD2L_S(703) C2CD2L_T(417) C2CD2L_T(428) C2CD2L_T(673) C2CD2L_T(717) C2CD2L_T(84),1.0,0.5,4,1,8,1.0,0.033076406137003,0.6532812579216898
CXXC1_S(124) CXXC1_S(136) CXXC1_S(138) CXXC1_S(143) CXXC1_S(18) CXXC1_S(19) CXXC1_S(224) CXXC1_S(264) CXXC1_S(31) CXXC1_S(6) CXXC1_T(150) CXXC1_T(227),0.8,0.5,3,5,8,1.0,0.0299198678234524,0.3415676840839289
FXYD1_S(105) FXYD1_S(106),1.0,0.5,4,1,6,0.6,0.0146596869071592,0.2931891546862255
SCAPER_S(10) SCAPER_S(185) SCAPER_S(200) SCAPER_S(215) SCAPER_S(297) SCAPER_S(832) SCAPER_S(86) SCAPER_S(899) SCAPER_T(78),0.6,0.5,1,1,8,0.6,0.0210138683940119,-0.008151905628837
YTHDC1_S(10) YTHDC1_S(118) YTHDC1_S(119) YTHDC1_S(120) YTHDC1_S(143) YTHDC1_S(146) YTHDC1_S(152) YTHDC1_S(164) YTHDC1_S(3) YTHDC1_S(308) YTHDC1_S(309) YTHDC1_S(315) YTHDC1_S(317) YTHDC1_S(318) YTHDC1_S(320) YTHDC1_S(326) YTHDC1_S(35) YTHDC1_S(4) YTHDC1_S(417) YTHDC1_S(424) YTHDC1_S(425) YTHDC1_S(545) YTHDC1_S(588) YTHDC1_S(77) YTHDC1_T(143) YTHDC1_T(148) YTHDC1_Y(100),0.8,0.5,4,1,8,1.0,0.0470226557327689,0.5700290915318985
SMARCC1_S(310) SMARCC1_S(319) SMARCC1_S(325) SMARCC1_S(326) SMARCC1_S(328) SMARCC1_S(330) SMARCC1_S(350) SMARCC1_S(356) SMARCC1_S(357) SMARCC1_S(395) SMARCC1_S(432) SMARCC1_S(573) SMARCC1_S(7) SMARCC1_S(816) SMARCC1_S(818) SMARCC1_S(822) SMARCC1_S(825) SMARCC1_S(830) SMARCC1_T(335) SMARCC1_T(337) SMARCC1_T(392) SMARCC1_T(393) SMARCC1_T(398) SMARCC1_T(404),0.8,0.5,4,5,8,1.0,0.050446236911283,0.4297871286831436
ICE2_S(17) ICE2_S(326) ICE2_S(416) ICE2_S(519) ICE2_S(600) ICE2_S(605) ICE2_S(624) ICE2_S(629) ICE2_T(629),0.6,0.5,4,1,8,1.0,0.0283826078277445,0.2531642998508897
GPATCH4_C(130) GPATCH4_S(128) GPATCH4_S(129) GPATCH4_S(130) GPATCH4_S(135) GPATCH4_S(220) GPATCH4_T(218),0.8,0.5,4,1,8,1.0,0.0461639605929163,0.4159278831181483
NAV3_S(1157) NAV3_S(1189) NAV3_S(1359) NAV3_S(1459) NAV3_S(1463) NAV3_S(1482) NAV3_S(1532) NAV3_S(1534) NAV3_S(18) NAV3_S(358) NAV3_S(797) NAV3_S(940) NAV3_S(988) NAV3_T(360),0.6,0.5,2,1,8,1.0,0.0087987048309007,0.201686994763812
KLF16_S(102) KLF16_S(238) KLF16_S(242) KLF16_S(583) KLF16_S(88),1.0,0.5,2,1,6,0.8,0.0084676230968047,0.2384171331519469
PACRGL_S(46) PACRGL_S(47),1.0,0.5,4,1,8,0.6,0.0259169956138076,0.3079203355576984
NADK_S(44) NADK_S(46) NADK_S(48) NADK_S(50) NADK_S(55) NADK_S(64) NADK_S(69) NADK_T(62),1.0,0.5,4,10,6,1.0,0.0362905284701436,0.3204585660161987
SNUPN_S(29) SNUPN_S(329) SNUPN_S(350) SNUPN_S(356) SNUPN_S(41) SNUPN_S(75) SNUPN_T(341) SNUPN_Y(334) SNUPN_Y(35),0.8,0.5,4,1,8,1.0,0.0334324218784587,0.5288762021361236
SIPA1L2_S(138) SIPA1L2_S(1549) SIPA1L2_S(1552) SIPA1L2_S(162) SIPA1L2_T(1086) SIPA1L2_Y(192) SIPA1L2_Y(263),1.0,0.5,2,1,4,0.8,0.0051312797323156,0.266238356578776
HEATR3_S(15) HEATR3_T(17) HEATR3_T(31) HEATR3_T(340),1.0,0.5,2,1,8,0.6,0.0159391214190063,0.1648261319050327
NFIA_S(258) NFIA_S(278) NFIA_S(279) NFIA_S(280) NFIA_S(317) NFIA_S(332) NFIA_T(364),0.8,0.5,2,1,4,0.8,0.0185619081915698,0.1085813375882199
LPXN_S(188) LPXN_S(208) LPXN_S(23) LPXN_S(267) LPXN_Y(203),0.8,0.5,3,1,8,1.0,0.0105204026434603,0.7511839934239392
GPAT3_S(4) GPAT3_S(64) GPAT3_S(68) GPAT3_S(77),1.0,0.5,4,5,8,0.8,0.0699223090915563,0.2511387583831486
ORC6_T(195) ORC6_T(229),0.8,0.5,3,5,8,1.0,0.0311643159514897,0.4658813580147182
NUP93_S(364) NUP93_S(430) NUP93_S(438) NUP93_S(6) NUP93_S(66) NUP93_S(72) NUP93_S(75) NUP93_S(772) NUP93_S(82) NUP93_T(159) NUP93_T(51) NUP93_T(766),1.0,0.5,4,1,8,1.0,0.0366750347579767,0.3040267381764369
ZNF446_S(137) ZNF446_S(188),0.8,0.5,2,1,8,1.0,0.017722175555647,0.244115387340622
RAD51AP1_S(120) RAD51AP1_S(125) RAD51AP1_S(139) RAD51AP1_S(241) RAD51AP1_S(263) RAD51AP1_S(296) RAD51AP1_S(301) RAD51AP1_S(317),1.0,0.5,4,1,4,1.0,0.0386816529144478,0.1584893732856347
TBC1D13_S(184),1.0,0.5,2,1,4,1.0,0.0352222430223505,0.1205249114486597
CCPG1_S(183) CCPG1_S(186) CCPG1_S(190) CCPG1_S(42) CCPG1_S(44) CCPG1_S(46) CCPG1_S(551) CCPG1_T(305) CCPG1_T(40),1.0,0.5,3,1,8,0.8,0.0241909090815523,0.188399178732416
FOXO3_S(12) FOXO3_S(253) FOXO3_S(280) FOXO3_S(284) FOXO3_S(286) FOXO3_S(289) FOXO3_S(294) FOXO3_S(299) FOXO3_S(3) FOXO3_S(30) FOXO3_S(311) FOXO3_S(315) FOXO3_S(4) FOXO3_S(413) FOXO3_S(425) FOXO3_S(43) FOXO3_S(446) FOXO3_S(553) FOXO3_S(7) FOXO3_S(75) FOXO3_S(85) FOXO3_S(90) FOXO3_T(276) FOXO3_T(296) FOXO3_T(32),1.0,0.5,4,1,6,1.0,0.0495439291750164,0.3750607992610152
RASAL3_S(18) RASAL3_S(224) RASAL3_S(228) RASAL3_S(231) RASAL3_S(5) RASAL3_S(58) RASAL3_S(72) RASAL3_S(787) RASAL3_S(790) RASAL3_S(796) RASAL3_S(819) RASAL3_S(841) RASAL3_S(843) RASAL3_S(857) RASAL3_S(859) RASAL3_S(865) RASAL3_S(949) RASAL3_S(979) RASAL3_S(994) RASAL3_S(996) RASAL3_T(1011) RASAL3_T(17) RASAL3_T(234),1.0,0.5,4,1,8,1.0,0.0337828609272426,0.1572576585519852
RNF169_C(339) RNF169_S(245) RNF169_S(249) RNF169_S(273) RNF169_S(292) RNF169_S(409) RNF169_S(417) RNF169_S(420) RNF169_S(472) RNF169_S(539) RNF169_S(542) RNF169_S(553) RNF169_S(554) RNF169_S(636) RNF169_S(693) RNF169_T(319) RNF169_T(410) RNF169_T(9),1.0,0.5,4,1,8,1.0,0.0384882891282414,0.2956008216472647
DTL_S(410) DTL_S(426) DTL_S(428) DTL_S(511) DTL_S(535) DTL_S(539) DTL_S(558) DTL_S(559) DTL_S(643) DTL_S(655) DTL_S(676) DTL_S(722) DTL_T(506) DTL_T(522) DTL_T(684) DTL_Y(643),0.8,0.5,3,1,8,1.0,0.0168975945171455,0.3818548760514461
NEMP1_S(295) NEMP1_S(368),0.6,0.5,2,1,2,0.8,0.0178676267837323,0.01629551624898
PNMA5_S(128) PNMA5_S(133) PNMA5_S(277) PNMA5_S(394) PNMA5_T(418),0.6,0.5,1,1,4,0.6,0.0160756605185292,-0.0053319878081167
CCDC9B_S(133) CCDC9B_S(212) CCDC9B_S(289) CCDC9B_S(3) CCDC9B_S(364) CCDC9B_S(437),1.0,0.5,3,1,8,0.8,0.0145972303757169,0.1597654537990884
CA3_S(16) CA3_T(58) CA3_T(73),0.6,0.5,4,1,8,1.0,0.0319119348355619,0.6845600273834098
ARPP21_S(1) ARPP21_S(238) ARPP21_S(33) ARPP21_S(348) ARPP21_S(364) ARPP21_S(383) ARPP21_S(395) ARPP21_S(410) ARPP21_S(562) ARPP21_S(88) ARPP21_T(381),0.8,0.5,3,1,8,1.0,0.0270188513500088,0.1734692991885218
ISCU_S(29),1.0,0.5,4,1,8,1.0,0.0413220801618996,0.4504922526796909
AUP1_S(288) AUP1_S(3) AUP1_S(354) AUP1_S(356) AUP1_S(358) AUP1_S(385) AUP1_S(429) AUP1_T(260) AUP1_T(326) AUP1_T(367) AUP1_T(433) AUP1_Y(394),1.0,0.5,4,1,4,1.0,0.0449902370183112,0.0873103132939363
TWF1_S(140) TWF1_S(142) TWF1_S(143) TWF1_S(2) TWF1_T(349) TWF1_Y(137),1.0,0.5,4,1,6,1.0,0.0372400300666231,0.2354634009073807
RO60_S(19) RO60_Y(23),0.8,0.5,2,1,4,1.0,0.0134120289363345,0.1435014320968264
BASP1_S(132) BASP1_S(176) BASP1_S(177) BASP1_S(182) BASP1_S(183) BASP1_T(12) BASP1_T(25) BASP1_T(31),0.6,0.5,2,10,4,0.8,0.0189654486859481,0.1180013115419969
RALY_S(135) RALY_S(177) RALY_S(2) RALY_S(239) RALY_S(288) RALY_S(289) RALY_S(295) RALY_S(296) RALY_T(286) RALY_T(287) RALY_T(298) RALY_T(299),1.0,0.5,4,1,8,1.0,0.0567406870421389,0.5934605068419236
CCDC12_S(149) CCDC12_S(152) CCDC12_S(165) CCDC12_S(178),0.6,0.5,1,1,8,0.6,0.0165526368871427,-0.0027693518979591
KTN1_S(1256) KTN1_S(1299) KTN1_S(1310) KTN1_S(1313) KTN1_S(1327) KTN1_S(156) KTN1_S(161) KTN1_S(243) KTN1_S(319) KTN1_S(64) KTN1_S(65) KTN1_S(75) KTN1_S(77) KTN1_S(79) KTN1_T(12) KTN1_T(150) KTN1_T(153) KTN1_T(200) KTN1_T(3) KTN1_Y(1353),1.0,0.5,4,5,8,1.0,0.0444163566263846,0.5791083880677798
ANKRD28_S(1011) ANKRD28_S(1020) ANKRD28_S(1041) ANKRD28_S(1044) ANKRD28_T(1009) ANKRD28_T(1039),0.8,0.5,3,10,8,1.0,0.0391689753069923,0.2206732866303652
CEP68_S(374) CEP68_S(4) CEP68_S(47) CEP68_S(472) CEP68_S(478) CEP68_S(592) CEP68_Y(482),0.6,0.5,3,10,8,1.0,0.0404042881879281,0.1798897493622911
APTX_S(1) APTX_S(132) APTX_S(135) APTX_S(177),1.0,0.5,4,1,8,1.0,0.023495093508287,0.3664378296252311
CYBA_S(153) CYBA_S(168),0.6,0.5,1,1,2,0.6,0.0108942167915384,-0.0063501194367955
WDR46_S(41) WDR46_S(528) WDR46_S(564) WDR46_T(36) WDR46_T(37),0.8,0.5,3,5,8,1.0,0.0560563099415626,0.2935339029385415
TLK2_S(117) TLK2_S(144) TLK2_S(223) TLK2_S(44) TLK2_S(7) TLK2_S(700) TLK2_S(94) TLK2_T(140) TLK2_T(72) TLK2_T(78),0.6,0.5,4,10,8,1.0,0.0225115477066794,0.2968657269063637
PXN_C(109) PXN_S(10) PXN_S(103) PXN_S(106) PXN_S(108) PXN_S(109) PXN_S(119) PXN_S(130) PXN_S(137) PXN_S(140) PXN_S(2) PXN_S(258) PXN_S(260) PXN_S(302) PXN_S(303) PXN_S(317) PXN_S(321) PXN_S(322) PXN_S(332) PXN_S(336) PXN_S(337) PXN_S(340) PXN_S(45) PXN_S(792) PXN_S(812) PXN_S(826) PXN_S(83) PXN_S(830) PXN_S(84) PXN_S(85) PXN_S(91) PXN_S(96) PXN_T(108) PXN_T(136) PXN_T(337) PXN_Y(110) PXN_Y(118) PXN_Y(88),1.0,0.5,4,1,8,0.8,0.0523847288304602,0.5456595660468223
AGFG1_S(152) AGFG1_S(187) AGFG1_S(215) AGFG1_S(253) AGFG1_S(293) AGFG1_S(365) AGFG1_S(6) AGFG1_T(162) AGFG1_T(175) AGFG1_T(99),0.6,0.5,1,1,8,0.8,0.0186341048629211,0.047007996781956
CBFA2T2_C(264) CBFA2T2_C(577) CBFA2T2_S(264) CBFA2T2_S(33) CBFA2T2_S(380) CBFA2T2_S(412) CBFA2T2_S(44) CBFA2T2_S(551) CBFA2T2_T(47),1.0,0.5,4,1,8,0.8,0.0231310273559155,0.4238303224075324
DOCK11_S(1066) DOCK11_S(12) DOCK11_S(1208) DOCK11_S(1237) DOCK11_S(1240) DOCK11_S(1266) DOCK11_S(158) DOCK11_S(306) DOCK11_S(31) DOCK11_S(440) DOCK11_S(673) DOCK11_S(676) DOCK11_S(679) DOCK11_T(54),1.0,0.5,4,1,6,1.0,0.0439549449807655,0.1967231581589782
UBR5_C(618) UBR5_S(110) UBR5_S(143) UBR5_S(1546) UBR5_S(1698) UBR5_S(1990) UBR5_S(2028) UBR5_S(2469) UBR5_S(3) UBR5_S(612) UBR5_S(617) UBR5_S(90) UBR5_T(1306) UBR5_T(1701),1.0,0.5,3,1,6,0.8,0.0287776866669317,0.1849009119224418
NDUFV1_S(42) NDUFV1_S(5) NDUFV1_S(6) NDUFV1_T(2),0.6,0.5,2,1,8,1.0,0.0276341192765445,0.0247279459036587
CDK5_T(17) CDK5_Y(15),0.8,0.5,4,5,8,1.0,0.0093827789868421,0.4154759115680585
ZNF2_S(119) ZNF2_S(140),0.8,0.5,2,1,8,0.8,0.0166525616099303,0.0395789019801484
ERCC6L_C(984) ERCC6L_S(1000) ERCC6L_S(1004) ERCC6L_S(1025) ERCC6L_S(1028) ERCC6L_S(1036) ERCC6L_S(1069) ERCC6L_S(1076) ERCC6L_S(1077) ERCC6L_S(1081) ERCC6L_S(1082) ERCC6L_S(1086) ERCC6L_S(1098) ERCC6L_S(1117) ERCC6L_S(1134) ERCC6L_S(1135) ERCC6L_S(1173) ERCC6L_S(1181) ERCC6L_S(1188) ERCC6L_S(1242) ERCC6L_S(1337) ERCC6L_S(14) ERCC6L_S(399) ERCC6L_S(712) ERCC6L_S(738) ERCC6L_S(739) ERCC6L_S(755) ERCC6L_S(774) ERCC6L_S(807) ERCC6L_S(810) ERCC6L_S(820) ERCC6L_S(825) ERCC6L_S(828) ERCC6L_S(829) ERCC6L_S(832) ERCC6L_S(835) ERCC6L_S(864) ERCC6L_S(872) ERCC6L_S(905) ERCC6L_S(946) ERCC6L_S(951) ERCC6L_S(968) ERCC6L_S(969) ERCC6L_S(971) ERCC6L_S(980) ERCC6L_S(982) ERCC6L_S(984) ERCC6L_S(988) ERCC6L_S(995) ERCC6L_T(1063) ERCC6L_T(763) ERCC6L_T(797) ERCC6L_T(805) ERCC6L_T(813) ERCC6L_T(826) ERCC6L_T(997) ERCC6L_Y(696) ERCC6L_Y(951),0.8,0.5,4,10,8,1.0,0.0484556987910042,0.4174166709669852
EP300_S(1037) EP300_S(1038) EP300_S(12) EP300_S(1726) EP300_S(2308) EP300_S(2309) EP300_S(2315) EP300_S(2325) EP300_S(2326) EP300_S(2328) EP300_S(285) EP300_S(900) EP300_T(1724) EP300_T(1726) EP300_T(1906) EP300_T(1909) EP300_T(887) EP300_T(890),0.8,0.5,4,1,8,1.0,0.0497344370187053,0.3865855477040495
ERCC6L2_S(340) ERCC6L2_S(436) ERCC6L2_S(77) ERCC6L2_S(80) ERCC6L2_S(939) ERCC6L2_S(942) ERCC6L2_S(991) ERCC6L2_S(994),0.8,0.5,2,1,8,0.8,0.020916644584203,0.023933029285089
PTOV1_S(40) PTOV1_S(53),1.0,0.5,4,1,8,0.8,0.0377943782145488,0.1994322112474495
BAIAP2_S(136) BAIAP2_S(259) BAIAP2_S(261) BAIAP2_S(311) BAIAP2_S(322) BAIAP2_S(323) BAIAP2_S(325) BAIAP2_S(329) BAIAP2_S(334) BAIAP2_S(336) BAIAP2_S(338) BAIAP2_S(356) BAIAP2_S(358) BAIAP2_S(363) BAIAP2_S(364) BAIAP2_S(366) BAIAP2_S(367) BAIAP2_S(446) BAIAP2_S(451) BAIAP2_S(454) BAIAP2_S(484) BAIAP2_S(492) BAIAP2_T(332) BAIAP2_T(340) BAIAP2_T(348) BAIAP2_T(360) BAIAP2_T(392) BAIAP2_T(455) BAIAP2_Y(164) BAIAP2_Y(17) BAIAP2_Y(337) BAIAP2_Y(471),1.0,0.5,4,1,8,1.0,0.0429987850519718,0.6407342285650841
RUNDC3A_S(346) RUNDC3A_S(366) RUNDC3A_S(413) RUNDC3A_S(428) RUNDC3A_T(215),0.6,0.5,1,1,8,0.8,0.0121180619881315,-0.0041628039461295
GJA1_C(279) GJA1_C(281) GJA1_C(282) GJA1_S(197) GJA1_S(198) GJA1_S(207) GJA1_S(279) GJA1_S(282) GJA1_S(364) GJA1_T(250),0.8,0.5,1,1,8,0.8,0.0240134679703905,0.1171351305171949
CAMK1_C(365) CAMK1_S(363),0.8,0.5,2,1,8,1.0,0.0122314310278743,0.3554909465155967
PEX1_S(1154) PEX1_S(1172) PEX1_S(1185) PEX1_S(1216) PEX1_S(1217) PEX1_T(1185) PEX1_Y(1207),1.0,0.5,3,1,8,1.0,0.006913929349213,0.4587830967611632
BAG6_C(350) BAG6_S(1003) BAG6_S(1015) BAG6_S(104) BAG6_S(1084) BAG6_S(11) BAG6_S(1109) BAG6_S(1111) BAG6_S(26) BAG6_S(958) BAG6_S(967) BAG6_S(969) BAG6_S(994) BAG6_T(1083) BAG6_T(344) BAG6_T(350),0.8,0.5,4,5,6,1.0,0.0269847856603804,0.302689478143766
KIFC1_M(6) KIFC1_S(26) KIFC1_S(31) KIFC1_S(33) KIFC1_S(6) KIFC1_S(71) KIFC1_T(359) KIFC1_Y(622),1.0,0.5,4,1,8,1.0,0.038775303840681,0.329557844402492
NUDCD3_M(146) NUDCD3_S(220) NUDCD3_S(293) NUDCD3_S(355),0.8,0.5,4,1,8,0.8,0.0093405257978916,0.187036507393795
CDKAL1_S(446) CDKAL1_S(53),1.0,0.5,4,5,8,1.0,0.0140275183918154,0.3411658226272054
ABLIM2_S(19) ABLIM2_S(279) ABLIM2_S(282) ABLIM2_S(294) ABLIM2_S(3) ABLIM2_S(361) ABLIM2_S(364) ABLIM2_S(370) ABLIM2_S(446) ABLIM2_S(502) ABLIM2_S(9) ABLIM2_T(16) ABLIM2_T(2) ABLIM2_T(278) ABLIM2_T(8),0.6,0.5,1,1,8,1.0,0.0186093176804914,0.0208879171661205
