TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
OBSCN_S(10) OBSCN_S(11) OBSCN_S(12) OBSCN_S(136) OBSCN_S(15) OBSCN_S(2) OBSCN_S(21) OBSCN_S(2326) OBSCN_S(238) OBSCN_S(24) OBSCN_S(2509) OBSCN_S(3086) OBSCN_S(3373) OBSCN_S(4783) OBSCN_S(5027) OBSCN_S(5033) OBSCN_S(5034) OBSCN_S(5252) OBSCN_S(5563) OBSCN_S(5669) OBSCN_S(5707) OBSCN_S(5714) OBSCN_S(5725) OBSCN_S(5740) OBSCN_S(5744) OBSCN_S(5762) OBSCN_S(5786) OBSCN_S(5828) OBSCN_S(5950) OBSCN_S(5955) OBSCN_S(5984) OBSCN_S(5991) OBSCN_S(6162) OBSCN_S(6209) OBSCN_S(6275) OBSCN_S(6808) OBSCN_S(6812) OBSCN_S(6817) OBSCN_S(6831) OBSCN_S(6851) OBSCN_S(6912) OBSCN_S(7) OBSCN_S(7091) OBSCN_S(7158) OBSCN_S(7218) OBSCN_S(7730) OBSCN_S(7753) OBSCN_S(7765) OBSCN_S(7769) OBSCN_S(7774) OBSCN_S(7788) OBSCN_S(7796) OBSCN_S(7838) OBSCN_S(7848) OBSCN_S(790) OBSCN_S(7918) OBSCN_S(7920) OBSCN_S(7925) OBSCN_S(7944) OBSCN_S(8031) OBSCN_S(8032) OBSCN_S(8175) OBSCN_S(8177) OBSCN_S(8191) OBSCN_S(8201) OBSCN_S(8352) OBSCN_S(8611) OBSCN_T(18) OBSCN_T(21) OBSCN_T(3703) OBSCN_T(406) OBSCN_T(4754) OBSCN_T(5711) OBSCN_T(5745) OBSCN_T(5821) OBSCN_T(6) OBSCN_T(6210) OBSCN_T(6815) OBSCN_T(7772) OBSCN_T(8219),0.8,0.5,4,1,4,1.0,0.0234352426022291,0.3491434713039014
BCL7C_S(100) BCL7C_S(103) BCL7C_S(109) BCL7C_S(122) BCL7C_S(80),1.0,0.5,3,1,8,0.8,0.0192747843599379,0.0522672088890522
HSPA1B_S(255) HSPA1B_S(537) HSPA1B_S(576) HSPA1B_S(628) HSPA1B_S(632) HSPA1B_S(85) HSPA1B_T(628) HSPA1B_T(636) HSPA1B_T(637) HSPA1B_T(9),0.6,0.5,2,5,8,1.0,0.0212606423471339,0.118034359946472
CKAP2L_S(129) CKAP2L_S(141) CKAP2L_S(227) CKAP2L_S(320) CKAP2L_S(638) CKAP2L_S(713) CKAP2L_S(742) CKAP2L_T(34) CKAP2L_T(421) CKAP2L_T(723) CKAP2L_T(742) CKAP2L_T(745) CKAP2L_Y(700),1.0,0.5,3,1,8,0.8,0.0213470703321663,0.1112191636246636
RBM6_S(17) RBM6_S(255) RBM6_S(353) RBM6_S(379) RBM6_S(44) RBM6_S(780) RBM6_S(893) RBM6_T(252) RBM6_T(344),1.0,0.5,3,1,4,1.0,0.0183899613456372,0.2844365358828614
PSMD1_S(294) PSMD1_S(296) PSMD1_S(305) PSMD1_S(834) PSMD1_S(9) PSMD1_T(299) PSMD1_T(311) PSMD1_T(322),1.0,0.5,4,1,6,1.0,0.0332428944927901,0.6258869929459212
EHMT2_M(171) EHMT2_M(173) EHMT2_S(1080) EHMT2_S(115) EHMT2_S(119) EHMT2_S(1204) EHMT2_S(139) EHMT2_S(149) EHMT2_S(246) EHMT2_S(289) EHMT2_S(303) EHMT2_S(379) EHMT2_S(40) EHMT2_S(407) EHMT2_S(569) EHMT2_T(104) EHMT2_T(44) EHMT2_T(550),1.0,0.5,4,1,2,1.0,0.0213106019757671,0.2111702792768794
BICD2_S(1) BICD2_S(182) BICD2_S(224) BICD2_S(286) BICD2_S(30) BICD2_S(318) BICD2_S(343) BICD2_S(379) BICD2_S(4) BICD2_S(418) BICD2_S(43) BICD2_S(486) BICD2_S(568) BICD2_S(574) BICD2_S(582) BICD2_S(606) BICD2_S(615) BICD2_S(8) BICD2_S(821) BICD2_S(98) BICD2_T(317) BICD2_T(319) BICD2_T(573) BICD2_T(7) BICD2_T(723) BICD2_T(725) BICD2_T(823),0.8,0.5,4,5,8,1.0,0.0379072205381348,0.618808546045977
PYCR2_S(291) PYCR2_S(303) PYCR2_S(304),0.8,0.5,3,5,8,1.0,0.0310689320005077,0.4409538038131149
CLPX_S(420) CLPX_S(617) CLPX_T(407) CLPX_T(412) CLPX_T(413) CLPX_T(443),0.8,0.5,2,10,2,1.0,0.0253608827679649,0.0184597302799497
ELP1_S(1174) ELP1_S(1185) ELP1_S(1190) ELP1_S(1211) ELP1_S(173) ELP1_S(251) ELP1_S(471) ELP1_S(679) ELP1_S(683) ELP1_S(867),0.8,0.5,4,1,8,1.0,0.0227333242141894,0.5866182125009347
ADNP_S(1001) ADNP_S(1008) ADNP_S(1071) ADNP_S(409) ADNP_S(415) ADNP_S(607) ADNP_S(608) ADNP_S(705) ADNP_S(709) ADNP_S(738) ADNP_S(769) ADNP_S(805) ADNP_S(886) ADNP_S(921) ADNP_S(923) ADNP_S(953) ADNP_S(955) ADNP_S(970) ADNP_S(98) ADNP_S(982) ADNP_S(997) ADNP_T(772),0.8,0.5,4,1,8,1.0,0.0411955398002829,0.6415965069130232
SMARCAL1_C(112) SMARCAL1_S(112) SMARCAL1_S(123) SMARCAL1_S(129) SMARCAL1_S(151) SMARCAL1_S(198) SMARCAL1_S(37) SMARCAL1_S(38) SMARCAL1_S(889) SMARCAL1_T(120),1.0,0.5,4,5,8,1.0,0.026505573533111,0.5158715958018851
SMARCA2_S(1377) SMARCA2_S(1382) SMARCA2_S(1410) SMARCA2_S(1492) SMARCA2_S(1496) SMARCA2_S(1512) SMARCA2_S(1550) SMARCA2_S(1554) SMARCA2_S(1562) SMARCA2_S(1568) SMARCA2_S(1572) SMARCA2_S(175) SMARCA2_S(2) SMARCA2_S(288) SMARCA2_S(329) SMARCA2_S(587) SMARCA2_S(588) SMARCA2_S(591) SMARCA2_S(666) SMARCA2_S(670) SMARCA2_S(698) SMARCA2_S(9),0.6,0.5,4,1,8,1.0,0.0272237539063313,0.7565836677624753
ATXN2L_S(103) ATXN2L_S(211) ATXN2L_S(286) ATXN2L_S(304) ATXN2L_S(344) ATXN2L_S(382) ATXN2L_S(389) ATXN2L_S(390) ATXN2L_S(396) ATXN2L_S(406) ATXN2L_S(496) ATXN2L_S(500) ATXN2L_S(553) ATXN2L_S(56) ATXN2L_S(565) ATXN2L_S(581) ATXN2L_S(604) ATXN2L_S(630) ATXN2L_S(634) ATXN2L_S(67) ATXN2L_S(7) ATXN2L_T(632) ATXN2L_T(683) ATXN2L_Y(247) ATXN2L_Y(289),1.0,0.5,4,1,8,0.8,0.0162122779396883,0.4759563693523687
PPP1R14A_S(101) PPP1R14A_S(109) PPP1R14A_S(26) PPP1R14A_S(3) PPP1R14A_S(8),0.8,0.5,4,1,8,1.0,0.0253776738624147,0.4757357864379795
HECTD4_S(1075) HECTD4_S(1107) HECTD4_S(1110) HECTD4_S(1139) HECTD4_S(1363) HECTD4_S(1787) HECTD4_S(1790) HECTD4_S(595) HECTD4_S(845) HECTD4_S(93) HECTD4_T(1786) HECTD4_T(1794) HECTD4_T(2076) HECTD4_T(2080) HECTD4_T(2211) HECTD4_T(2330) HECTD4_T(2355) HECTD4_T(2937) HECTD4_T(2946) HECTD4_T(3519),1.0,0.5,4,5,8,1.0,0.0266345232672451,0.5361590355382057
ANP32B_T(244),0.6,0.5,4,1,8,1.0,0.0517219302452314,0.6270758583610118
NUCKS1_S(13) NUCKS1_S(130) NUCKS1_S(132) NUCKS1_S(14) NUCKS1_S(144) NUCKS1_S(177) NUCKS1_S(198) NUCKS1_S(229) NUCKS1_S(240) NUCKS1_S(30) NUCKS1_S(4) NUCKS1_S(5) NUCKS1_S(50) NUCKS1_S(52) NUCKS1_S(6) NUCKS1_S(69) NUCKS1_S(70) NUCKS1_S(8) NUCKS1_S(9) NUCKS1_T(220) NUCKS1_T(3) NUCKS1_T(34),0.8,0.5,4,10,8,1.0,0.0371411790118582,0.57071011099133
AHSG_S(13) AHSG_S(138) AHSG_S(328) AHSG_S(330) AHSG_S(7),1.0,0.5,4,1,6,0.8,0.0292898688608712,0.0873911767987988
TRIO_S(1627) TRIO_S(1723) TRIO_S(1724) TRIO_S(1786) TRIO_S(2188) TRIO_S(2223) TRIO_S(2367) TRIO_S(2381) TRIO_S(2400) TRIO_S(2477) TRIO_S(2495) TRIO_S(2508) TRIO_Y(3015),1.0,0.5,4,10,8,1.0,0.0293436930553323,0.6380482896162489
RNF223_S(19) RNF223_S(20) RNF223_S(27) RNF223_S(35) RNF223_T(150) RNF223_T(39),0.6,0.5,1,1,8,0.6,0.0196061931478336,-0.0039102383713236
ADD1_S(13) ADD1_S(3) ADD1_S(352) ADD1_S(355) ADD1_S(366) ADD1_S(408) ADD1_S(423) ADD1_S(427) ADD1_S(431) ADD1_S(452) ADD1_S(563) ADD1_S(645) ADD1_S(669) ADD1_S(707) ADD1_S(726) ADD1_S(731) ADD1_T(11) ADD1_T(16) ADD1_T(482) ADD1_T(640) ADD1_Y(430),0.8,0.5,4,5,8,1.0,0.0191692656597628,0.6994396964630033
CENPQ_S(248) CENPQ_S(249) CENPQ_S(31) CENPQ_S(50),1.0,0.5,4,10,8,1.0,0.0189330629139223,0.3768028614133553
MCM3AP_S(153) MCM3AP_S(1727) MCM3AP_S(1836) MCM3AP_S(1926) MCM3AP_S(300) MCM3AP_S(408) MCM3AP_S(419) MCM3AP_S(425) MCM3AP_S(430) MCM3AP_S(439) MCM3AP_S(519) MCM3AP_S(527) MCM3AP_S(538) MCM3AP_S(557) MCM3AP_S(577) MCM3AP_T(1925) MCM3AP_T(412),1.0,0.5,4,5,8,1.0,0.0405312930654627,0.507207060227283
DMWD_S(397) DMWD_S(545) DMWD_T(525) DMWD_T(527),1.0,0.5,4,1,2,1.0,0.024450709797276,0.2971853763282197
GYS1_S(10) GYS1_S(14) GYS1_S(3) GYS1_S(30) GYS1_S(348) GYS1_S(404) GYS1_S(5) GYS1_S(581) GYS1_S(583) GYS1_S(589) GYS1_S(6) GYS1_S(634) GYS1_S(638) GYS1_S(641) GYS1_S(645) GYS1_S(646) GYS1_S(647) GYS1_S(649) GYS1_S(663) GYS1_S(698) GYS1_S(7) GYS1_S(701) GYS1_S(9) GYS1_T(6) GYS1_T(713) GYS1_T(75) GYS1_Y(611),1.0,0.5,4,1,8,1.0,0.0339583178063086,0.7007447886899563
FOXO1_M(348) FOXO1_S(256) FOXO1_S(287) FOXO1_S(298) FOXO1_S(301) FOXO1_S(303) FOXO1_S(318) FOXO1_S(319) FOXO1_S(329) FOXO1_S(332) FOXO1_S(346) FOXO1_S(432) FOXO1_S(470) FOXO1_T(467) FOXO1_T(478),0.8,0.5,4,1,6,1.0,0.0492372251478098,0.3250690873687435
SKP2_S(179) SKP2_S(48) SKP2_S(75) SKP2_S(8),1.0,0.5,4,1,8,1.0,0.0169717990147609,0.5101376004652394
PITPNM1_S(1235) PITPNM1_S(1237) PITPNM1_S(300) PITPNM1_S(373) PITPNM1_S(590) PITPNM1_S(593) PITPNM1_S(600) PITPNM1_S(619) PITPNM1_S(621) PITPNM1_T(1222) PITPNM1_T(1223),1.0,0.5,4,1,8,1.0,0.0268348917222385,0.6400027185999314
LEMD2_S(132) LEMD2_S(134) LEMD2_S(138) LEMD2_S(139) LEMD2_S(166) LEMD2_S(494) LEMD2_S(496) LEMD2_S(497) LEMD2_S(499) LEMD2_S(5) LEMD2_S(501) LEMD2_S(81) LEMD2_S(82) LEMD2_T(100) LEMD2_T(11) LEMD2_T(147),0.6,0.5,4,5,8,1.0,0.0355001331906064,0.6909651346519041
MECP2_S(128) MECP2_S(13) MECP2_S(149) MECP2_S(160) MECP2_S(161) MECP2_S(164) MECP2_S(176) MECP2_S(19) MECP2_S(216) MECP2_S(223) MECP2_S(229) MECP2_S(241) MECP2_S(255) MECP2_S(274) MECP2_S(291) MECP2_S(309) MECP2_S(313) MECP2_S(325) MECP2_S(330) MECP2_S(341) MECP2_S(350) MECP2_S(354) MECP2_S(360) MECP2_S(372) MECP2_S(385) MECP2_S(4) MECP2_S(413) MECP2_S(420) MECP2_S(423) MECP2_S(426) MECP2_S(435) MECP2_S(465) MECP2_S(477) MECP2_S(61) MECP2_S(65) MECP2_S(68) MECP2_S(78) MECP2_S(80) MECP2_S(92) MECP2_T(158) MECP2_T(223) MECP2_T(228) MECP2_T(307) MECP2_T(311) MECP2_T(479),1.0,0.5,4,5,8,1.0,0.0296438005747551,0.7786406474777328
ME1_S(219) ME1_S(67),0.8,0.5,4,10,4,1.0,0.0209012925859942,0.0869857396164245
FBP2_T(300) FBP2_Y(216) FBP2_Y(219) FBP2_Y(8),1.0,0.5,4,1,8,1.0,0.0414732749732375,0.2594265940628197
ALMS1_C(3033) ALMS1_C(3036) ALMS1_S(1218) ALMS1_S(1519) ALMS1_S(1634) ALMS1_S(1679) ALMS1_S(1891) ALMS1_S(1892) ALMS1_S(1967) ALMS1_S(2104) ALMS1_S(2465) ALMS1_S(2631) ALMS1_S(2703) ALMS1_S(2794) ALMS1_S(2795) ALMS1_S(2804) ALMS1_S(3008) ALMS1_S(3090) ALMS1_S(3112) ALMS1_S(3207) ALMS1_S(3245) ALMS1_S(3248) ALMS1_S(3492) ALMS1_S(3597) ALMS1_S(3811) ALMS1_S(39) ALMS1_S(3926) ALMS1_S(3928) ALMS1_S(464) ALMS1_S(93) ALMS1_Y(1106) ALMS1_Y(1248) ALMS1_Y(1343) ALMS1_Y(1391) ALMS1_Y(870),0.8,0.5,4,10,8,1.0,0.0218439650217136,0.6020711982555539
RPL10A_S(113) RPL10A_S(115) RPL10A_S(2) RPL10A_S(3) RPL10A_S(50) RPL10A_S(6) RPL10A_Y(11),1.0,0.5,4,5,6,0.8,0.019292456110086,0.3997942886518757
NFKB2_S(221) NFKB2_S(222) NFKB2_S(727) NFKB2_S(858) NFKB2_S(870) NFKB2_S(872) NFKB2_T(740),1.0,0.5,4,5,8,1.0,0.0206291558991259,0.6199445919350599
KRR1_S(3) KRR1_S(5),0.8,0.5,4,5,8,1.0,0.0424302097725308,0.6442378421109309
CAAP1_S(167) CAAP1_S(203) CAAP1_S(205) CAAP1_S(301) CAAP1_S(311) CAAP1_S(312) CAAP1_S(332) CAAP1_S(6) CAAP1_S(7) CAAP1_S(89) CAAP1_S(92) CAAP1_S(93) CAAP1_S(94) CAAP1_S(96) CAAP1_T(90),1.0,0.5,4,1,8,1.0,0.0395281223875903,0.5348006305722113
RPS3_C(104) RPS3_S(104) RPS3_S(209) RPS3_S(224) RPS3_S(240) RPS3_S(83) RPS3_T(113) RPS3_T(220) RPS3_T(237) RPS3_T(242) RPS3_T(7) RPS3_Y(120),1.0,0.5,4,1,8,1.0,0.0179992819862617,0.5166967920333192
PIP5K1A_S(435) PIP5K1A_S(446) PIP5K1A_S(448) PIP5K1A_S(458) PIP5K1A_S(467) PIP5K1A_S(468) PIP5K1A_S(470) PIP5K1A_S(474) PIP5K1A_S(475) PIP5K1A_S(55) PIP5K1A_S(558) PIP5K1A_S(59) PIP5K1A_S(68) PIP5K1A_S(71) PIP5K1A_S(8) PIP5K1A_S(9) PIP5K1A_T(521) PIP5K1A_T(561),0.8,0.5,4,1,8,0.8,0.0320906676623162,0.6804220463261376
MLIP_S(1) MLIP_S(10) MLIP_S(11) MLIP_S(13) MLIP_S(135) MLIP_S(14) MLIP_S(17) MLIP_S(18) MLIP_S(21) MLIP_S(27) MLIP_S(3) MLIP_S(331) MLIP_S(337) MLIP_S(349) MLIP_S(361) MLIP_S(363) MLIP_S(365) MLIP_S(376) MLIP_S(4) MLIP_S(421) MLIP_S(432) MLIP_S(496) MLIP_S(505) MLIP_S(506) MLIP_S(577) MLIP_S(578) MLIP_S(608) MLIP_S(664) MLIP_S(686) MLIP_S(693) MLIP_S(696) MLIP_S(76) MLIP_S(805) MLIP_S(807) MLIP_S(811) MLIP_S(9) MLIP_T(10) MLIP_T(2) MLIP_T(3) MLIP_T(5) MLIP_T(515) MLIP_T(687) MLIP_T(697),1.0,0.5,4,1,8,0.8,0.0215620864405984,0.0200186867601546
NPDC1_S(236) NPDC1_S(307) NPDC1_S(319) NPDC1_S(4),0.6,0.5,2,1,8,0.8,0.0154172994457884,0.1941540309258604
FCHO2_C(312) FCHO2_S(307) FCHO2_S(361) FCHO2_S(370) FCHO2_S(387) FCHO2_S(391) FCHO2_S(394) FCHO2_S(400) FCHO2_S(403) FCHO2_S(468) FCHO2_S(478) FCHO2_S(488) FCHO2_S(493) FCHO2_S(496) FCHO2_S(500) FCHO2_S(682) FCHO2_T(408) FCHO2_T(450) FCHO2_T(453) FCHO2_T(495),1.0,0.5,4,1,8,1.0,0.0438096126045582,0.66825488149176
UNK_C(385) UNK_S(240) UNK_S(378) UNK_S(380) UNK_S(385) UNK_S(389) UNK_S(85),1.0,0.5,4,1,8,1.0,0.0546497896742407,0.3348772873593146
HOOK3_S(162) HOOK3_S(165) HOOK3_S(230) HOOK3_S(232) HOOK3_S(238) HOOK3_S(322) HOOK3_S(494) HOOK3_S(6) HOOK3_S(690) HOOK3_S(693) HOOK3_S(707) HOOK3_Y(171),1.0,0.5,3,10,8,1.0,0.0228439747947884,0.4592481358848655
GORASP1_S(241) GORASP1_S(86) GORASP1_T(143) GORASP1_T(211) GORASP1_T(216) GORASP1_T(237) GORASP1_T(82),0.6,0.5,4,1,8,1.0,0.0253819000391674,0.3629354929876315
ENTREP3_S(280) ENTREP3_S(357) ENTREP3_S(491) ENTREP3_S(493) ENTREP3_S(562) ENTREP3_S(574),1.0,0.5,4,1,8,1.0,0.0192783623560754,0.2978671264072289
GPATCH8_C(1081) GPATCH8_S(1003) GPATCH8_S(1008) GPATCH8_S(1009) GPATCH8_S(1014) GPATCH8_S(1029) GPATCH8_S(1031) GPATCH8_S(1032) GPATCH8_S(1033) GPATCH8_S(1035) GPATCH8_S(1068) GPATCH8_S(1074) GPATCH8_S(1076) GPATCH8_S(1081) GPATCH8_S(11) GPATCH8_S(1104) GPATCH8_S(1107) GPATCH8_S(1109) GPATCH8_S(1175) GPATCH8_S(250) GPATCH8_S(271) GPATCH8_S(3) GPATCH8_S(391) GPATCH8_S(436) GPATCH8_S(439) GPATCH8_S(517) GPATCH8_S(572) GPATCH8_S(575) GPATCH8_S(6) GPATCH8_S(62) GPATCH8_S(635) GPATCH8_S(650) GPATCH8_S(653) GPATCH8_S(660) GPATCH8_S(680) GPATCH8_S(704) GPATCH8_S(715) GPATCH8_S(729) GPATCH8_S(738) GPATCH8_S(740) GPATCH8_S(757) GPATCH8_S(758) GPATCH8_S(765) GPATCH8_S(830) GPATCH8_S(896) GPATCH8_S(898) GPATCH8_S(903) GPATCH8_S(914) GPATCH8_S(931) GPATCH8_S(936) GPATCH8_S(955) GPATCH8_S(957) GPATCH8_S(974) GPATCH8_S(976) GPATCH8_T(1037) GPATCH8_T(1072) GPATCH8_T(1115) GPATCH8_T(1198) GPATCH8_T(1199) GPATCH8_T(215) GPATCH8_T(442) GPATCH8_T(655) GPATCH8_T(899) GPATCH8_T(977) GPATCH8_Y(1031),1.0,0.5,4,1,8,1.0,0.0285607940576459,0.7841951827109014
GEMIN5_S(1267) GEMIN5_S(1322) GEMIN5_S(48) GEMIN5_S(657) GEMIN5_S(767) GEMIN5_S(854) GEMIN5_T(1195) GEMIN5_T(1270) GEMIN5_T(1326) GEMIN5_T(748) GEMIN5_T(751),1.0,0.5,3,1,8,1.0,0.0115508140803878,0.3885624246591853
SNX16_S(108) SNX16_S(286) SNX16_S(29) SNX16_S(3) SNX16_S(70),0.8,0.5,4,1,8,1.0,0.0322989659124856,0.5388237296142386
LRWD1_S(212) LRWD1_S(241) LRWD1_S(245) LRWD1_S(247) LRWD1_S(251) LRWD1_S(253) LRWD1_S(259) LRWD1_S(288) LRWD1_S(333) LRWD1_S(335) LRWD1_S(351) LRWD1_S(60) LRWD1_S(91) LRWD1_S(99),0.8,0.5,4,10,8,1.0,0.0452691438043984,0.5246141469858763
HARS2_S(136) HARS2_S(42) HARS2_S(56) HARS2_S(67),1.0,0.5,4,1,6,1.0,0.0287626773366247,0.4039958493316895
HPS4_S(272) HPS4_S(350) HPS4_S(353) HPS4_S(354) HPS4_S(355),1.0,0.5,4,5,8,1.0,0.0202911418077422,0.6045578198918636
PKP4_S(1092) PKP4_S(1097) PKP4_S(1099) PKP4_S(1100) PKP4_S(127) PKP4_S(132) PKP4_S(214) PKP4_S(235) PKP4_S(236) PKP4_S(270) PKP4_S(273) PKP4_S(278) PKP4_S(281) PKP4_S(290) PKP4_S(311) PKP4_S(314) PKP4_S(324) PKP4_S(326) PKP4_S(336) PKP4_S(337) PKP4_S(427) PKP4_S(437) PKP4_S(446) PKP4_S(458) PKP4_S(461) PKP4_S(510) PKP4_S(512) PKP4_S(515) PKP4_S(731) PKP4_S(75) PKP4_S(77) PKP4_S(775) PKP4_S(776) PKP4_S(80) PKP4_S(82) PKP4_S(83) PKP4_T(1003) PKP4_T(283) PKP4_T(287) PKP4_Y(1072) PKP4_Y(1113) PKP4_Y(1117) PKP4_Y(1125) PKP4_Y(1129) PKP4_Y(114) PKP4_Y(372) PKP4_Y(415) PKP4_Y(421) PKP4_Y(425) PKP4_Y(465) PKP4_Y(478),0.6,0.5,4,1,8,1.0,0.0316758399270542,0.7348410190028909
GINS2_S(171) GINS2_T(172) GINS2_T(180),0.8,0.5,3,1,6,1.0,0.0160303026085294,0.5234513826902724
SNX24_S(113) SNX24_S(116) SNX24_S(146) SNX24_S(149) SNX24_T(120),0.6,0.5,1,1,4,0.8,0.0209734005413446,-0.0041478312711988
TMEM106B_S(33),0.8,0.5,3,1,8,0.6,0.0224253490866554,-0.0069840725193981
ICE2_S(17) ICE2_S(326) ICE2_S(416) ICE2_S(519) ICE2_S(600) ICE2_S(605) ICE2_S(624) ICE2_S(629) ICE2_T(629),1.0,0.5,3,1,8,1.0,0.0241270501217479,0.4411933372960772
HLCS_S(124) HLCS_S(147) HLCS_S(299) HLCS_S(3) HLCS_S(79) HLCS_Y(133) HLCS_Y(135),0.6,0.5,4,1,6,1.0,0.0394053580021293,0.4618798099702042
TEX2_S(119) TEX2_S(168) TEX2_S(176) TEX2_S(196) TEX2_S(204) TEX2_S(222) TEX2_S(261) TEX2_S(266) TEX2_S(270) TEX2_S(272) TEX2_S(295) TEX2_S(3) TEX2_S(353) TEX2_S(360) TEX2_S(399) TEX2_S(4) TEX2_S(408) TEX2_S(440) TEX2_S(458) TEX2_S(5) TEX2_S(538) TEX2_S(6) TEX2_S(732) TEX2_S(748) TEX2_S(790) TEX2_S(793) TEX2_S(794) TEX2_S(798) TEX2_S(802) TEX2_S(815) TEX2_S(9) TEX2_S(91) TEX2_T(193) TEX2_T(197) TEX2_T(223) TEX2_T(262) TEX2_T(269),1.0,0.5,4,10,8,1.0,0.0353270051302156,0.7402472036376799
MPDZ_S(1078) MPDZ_S(1194) MPDZ_S(1283) MPDZ_S(13) MPDZ_S(14) MPDZ_S(1562) MPDZ_S(1578) MPDZ_S(1595) MPDZ_S(1609) MPDZ_S(1832) MPDZ_S(230) MPDZ_S(354) MPDZ_S(483) MPDZ_S(488) MPDZ_S(790) MPDZ_S(802),1.0,0.5,4,1,8,1.0,0.0296589211929676,0.5629898780745565
DDX21_M(71) DDX21_S(13) DDX21_S(147) DDX21_S(164) DDX21_S(168) DDX21_S(171) DDX21_S(173) DDX21_S(466) DDX21_S(567) DDX21_S(6) DDX21_S(673) DDX21_S(7) DDX21_S(71) DDX21_S(80) DDX21_S(84) DDX21_T(15) DDX21_T(188) DDX21_T(296) DDX21_T(315),0.8,0.5,4,1,8,1.0,0.0469265899001542,0.532906875937484
MDN1_S(1754) MDN1_S(3936) MDN1_S(3958) MDN1_S(4538) MDN1_S(4730) MDN1_S(4751) MDN1_S(4752) MDN1_S(4754) MDN1_S(4807) MDN1_S(4889) MDN1_S(4935) MDN1_S(4937) MDN1_S(5015) MDN1_S(5096) MDN1_S(5300) MDN1_T(4898) MDN1_T(5193) MDN1_Y(3553),1.0,0.5,4,1,8,0.8,0.0436124772487149,0.5488486615988779
RPRD1B_M(134) RPRD1B_S(126) RPRD1B_S(128) RPRD1B_S(131) RPRD1B_S(132) RPRD1B_S(134) RPRD1B_S(166) RPRD1B_S(212) RPRD1B_S(3) RPRD1B_S(8),0.6,0.5,4,1,8,1.0,0.041635988859974,0.553540279724831
CRACR2A_S(26) CRACR2A_S(424) CRACR2A_S(426) CRACR2A_S(439) CRACR2A_S(440) CRACR2A_S(473) CRACR2A_S(521) CRACR2A_S(649) CRACR2A_T(518),0.8,0.5,1,1,8,0.6,0.0198318128437798,0.0159182823955825
DNAJC19_S(45) DNAJC19_S(70),0.8,0.5,4,1,8,1.0,0.0238855999238378,0.4971742025502711
RRBP1_S(1276) RRBP1_S(1277) RRBP1_S(135) RRBP1_S(1407) RRBP1_S(1409) RRBP1_S(159) RRBP1_S(185) RRBP1_S(526) RRBP1_S(533) RRBP1_S(552) RRBP1_S(568) RRBP1_S(569) RRBP1_S(573) RRBP1_S(58) RRBP1_S(583) RRBP1_S(604) RRBP1_S(608) RRBP1_S(615) RRBP1_S(659) RRBP1_S(745) RRBP1_S(832) RRBP1_S(843) RRBP1_S(959) RRBP1_S(978) RRBP1_T(191) RRBP1_T(192) RRBP1_T(225) RRBP1_T(235) RRBP1_T(270) RRBP1_T(271) RRBP1_T(274) RRBP1_T(275),1.0,0.5,4,10,8,1.0,0.0326530635804346,0.813259105487182
STARD8_S(17) STARD8_S(235) STARD8_S(240),0.6,0.5,4,1,8,1.0,0.0137629859900443,0.2776563850829739
NUP62_S(418) NUP62_S(516),1.0,0.5,3,1,8,0.8,0.0245701086431897,0.048204271831841
AKAP17A_S(499) AKAP17A_S(511) AKAP17A_S(515) AKAP17A_S(537) AKAP17A_S(584) AKAP17A_S(611) AKAP17A_S(626) AKAP17A_S(633) AKAP17A_S(638) AKAP17A_S(640) AKAP17A_S(7) AKAP17A_T(591) AKAP17A_T(639),0.8,0.5,4,1,8,1.0,0.0510587497840082,0.4127550677144659
BRAP_C(117) BRAP_C(119) BRAP_S(117) BRAP_S(401) BRAP_S(87),1.0,0.5,4,1,8,1.0,0.0630313130181434,0.5462759603357878
MARF1_S(1034) MARF1_S(1090) MARF1_S(1092) MARF1_S(1093) MARF1_S(1512) MARF1_S(1570) MARF1_S(1571) MARF1_S(1659) MARF1_S(1718) MARF1_S(3) MARF1_S(44) MARF1_S(45) MARF1_S(5) MARF1_S(65) MARF1_S(66) MARF1_S(695) MARF1_S(712) MARF1_S(716) MARF1_S(731) MARF1_S(734) MARF1_S(737) MARF1_S(757) MARF1_S(760) MARF1_S(827) MARF1_S(928) MARF1_S(945) MARF1_T(1331) MARF1_T(688) MARF1_Y(699),1.0,0.5,4,1,8,1.0,0.0279317215654144,0.7217000300763555
TGFBR2_C(486) TGFBR2_C(553) TGFBR2_S(409) TGFBR2_S(548) TGFBR2_S(550) TGFBR2_S(551) TGFBR2_S(552) TGFBR2_S(553) TGFBR2_S(556) TGFBR2_S(562) TGFBR2_S(573) TGFBR2_T(566),1.0,0.5,4,1,8,1.0,0.0238104472677442,0.3471225555189122
AJM1_S(109) AJM1_S(129) AJM1_S(418) AJM1_S(448) AJM1_S(468) AJM1_S(484) AJM1_S(499) AJM1_S(509) AJM1_S(856) AJM1_S(98) AJM1_T(935),1.0,0.5,4,5,4,1.0,0.0330681494036685,0.1884225421493139
CASKIN1_S(1034) CASKIN1_S(1067) CASKIN1_S(1242) CASKIN1_S(1257) CASKIN1_S(787) CASKIN1_S(987) CASKIN1_T(1065) CASKIN1_T(828),1.0,0.5,3,1,8,0.8,0.0231093413679543,0.0681984727985218
